Save File As,Default
File Name,default
Test Time,1000
Show Relative Dose,FALSE
Calibration Factor,1.0
Temperature Correction,0.0
Reference diff Voltage,1000.0
Integrator Mode,TRUE
Integration Time,160
Reset Time,500
Facility,Blue Physics
Investigator,Marcos
Source,Light
Brand,Elekta
Particles,Photons
Energy,6
Dose Rate,300
Gantry,0
Collimator,0
Couch,0
Field Size X1,5.0
Field Size X2,5.0
Field Size Y1,6.4
Field Size Y2,5.0
Ion Chamber,199.5
Setup,SSD
Distance,100
MU,100
PS,57000
Transducer Type,MPPC S13360-1325CS
Sensor Type,Fiber
Sensor Size,3
Fiber Diameter,0.25
Fiber Length,99
Sensor Position X,0.0
Sensor Position Y,0.0
Sensor Position Z,0.0
Reference Fiber Diameter,0.25
Reference Fiber Length,99
Comments,Test
time,temp,ch0,ch1,PS,-12V,5V,10.58V
28.6000,28.1250,0.1260,0.1297,57.0040,10.6165,5.0182,9.6143
28.7000,28.1250,0.0994,0.1399,57.0040,10.6165,5.0182,9.6143
28.8000,28.1250,0.1174,0.1140,57.0016,10.6165,5.0182,9.6143
28.9000,28.1250,0.1095,0.1121,57.0016,10.6165,5.0182,9.6143
29.0000,28.1250,0.0892,0.1328,57.0016,10.6165,5.0182,9.6143
29.1000,28.1875,0.0990,0.1324,57.0040,10.6165,5.0182,9.6143
29.2000,28.1875,0.1189,0.1357,57.0016,10.6165,5.0182,9.6143
29.3000,28.1875,0.1234,0.1410,57.0016,10.6161,5.0181,9.6143
29.4000,28.1875,0.1155,0.1402,57.0016,10.6165,5.0181,9.6143
29.5000,28.1875,0.1035,0.1331,57.0016,10.6169,5.0182,9.6143
29.6000,28.1250,0.1211,0.1399,57.0040,10.6165,5.0182,9.6143
29.7000,28.1250,0.1110,0.1226,57.0040,10.6165,5.0182,9.6143
29.8000,28.1875,0.1117,0.1177,57.0016,10.6161,5.0173,9.6143
29.9000,28.1875,0.1129,0.1200,57.0016,10.6165,5.0182,9.6143
30.0000,28.1250,0.1151,0.1174,57.0040,10.6165,5.0182,9.6143
30.1000,28.1250,0.1147,0.1301,57.0040,10.6165,5.0182,9.6143
30.2000,28.1250,0.1121,0.1271,57.0016,10.6165,5.0182,9.6143
30.3000,28.1250,0.1177,0.1095,57.0016,10.6165,5.0182,9.6143
30.4000,28.1250,0.1252,0.1339,57.0016,10.6165,5.0182,9.6143
30.5000,28.1250,0.1091,0.1365,57.0016,10.6169,5.0182,9.6143
30.6000,28.1250,0.1072,0.1335,57.0016,10.6165,5.0182,9.6143
30.7000,28.1250,0.1065,0.1241,57.0016,10.6165,5.0182,9.6143
30.8000,28.1250,0.1170,0.1215,57.0016,10.6165,5.0181,9.6143
30.9000,28.1250,0.1136,0.1204,57.0040,10.6165,5.0182,9.6143
31.0000,28.1250,0.1103,0.1252,57.0040,10.6165,5.0182,9.6143
31.1000,28.1250,0.1084,0.1343,57.0016,10.6165,5.0182,9.6143
31.2000,28.1250,0.1117,0.1560,57.0040,10.6165,5.0182,9.6143
31.3000,28.1250,0.1245,0.1301,57.0016,10.6161,5.0181,9.6143
31.4000,28.1250,0.1129,0.1249,57.0016,10.6165,5.0182,9.6143
31.5000,28.1250,0.1260,0.1328,57.0016,10.6165,5.0182,9.6143
31.6000,28.1250,0.1076,0.1271,57.0016,10.6165,5.0181,9.6143
31.7000,28.1250,0.1226,0.1185,57.0016,10.6165,5.0181,9.6143
31.8000,28.1250,0.1159,0.1425,57.0040,10.6165,5.0179,9.6139
31.9000,28.1250,0.1166,0.1215,57.0016,10.6165,5.0182,9.6143
32.0000,28.1250,0.1155,0.1181,57.0016,10.6165,5.0182,9.6143
32.1000,28.1250,0.1069,0.1297,57.0016,10.6165,5.0181,9.6143
32.2000,28.1875,0.1147,0.1133,57.0016,10.6165,5.0182,9.6143
32.3000,28.1875,0.1185,0.1245,57.0016,10.6165,5.0182,9.6146
32.4000,28.1875,0.1204,0.1076,57.0040,10.6165,5.0181,9.6143
32.5000,28.1250,0.1226,0.1103,57.0016,10.6165,5.0182,9.6143
32.6000,28.1250,0.1106,0.1249,57.0016,10.6165,5.0181,9.6143
32.7000,28.1875,0.1117,0.1170,57.0040,10.6165,5.0182,9.6143
32.8000,28.1875,0.1020,0.1192,57.0016,10.6161,5.0181,9.6143
32.9000,28.1875,0.1050,0.1335,57.0040,10.6165,5.0181,9.6143
33.0000,28.1250,0.1088,0.1155,57.0016,10.6165,5.0181,9.6143
33.1000,28.1250,0.1110,0.1151,57.0040,10.6165,5.0182,9.6143
33.2000,28.1250,0.0983,0.1260,57.0016,10.6165,5.0182,9.6143
33.3000,28.1250,0.1136,0.1305,57.0040,10.6165,5.0175,9.6143
33.4000,28.1250,0.1215,0.1290,57.0016,10.6165,5.0182,9.6143
33.5000,28.1875,0.1020,0.1226,57.0040,10.6165,5.0182,9.6143
33.6000,28.1875,0.1117,0.1316,57.0016,10.6165,5.0182,9.6143
33.7000,28.1250,0.1013,0.1192,57.0040,10.6165,5.0181,9.6143
33.8000,28.1250,0.1252,0.1147,57.0040,10.6165,5.0182,9.6139
33.9000,28.1875,0.1140,0.1208,57.0040,10.6165,5.0182,9.6143
34.0000,28.1875,0.0971,0.1091,57.0040,10.6165,5.0182,9.6143
34.1000,28.1875,0.1114,0.1069,57.0040,10.6165,5.0182,9.6143
34.2000,28.1875,0.1200,0.1260,57.0040,10.6165,5.0181,9.6143
34.3000,28.1875,0.0922,0.1234,57.0016,10.6165,5.0175,9.6143
34.4000,28.1875,0.1088,0.1312,57.0016,10.6165,5.0182,9.6143
34.5000,28.1875,0.1061,0.1114,57.0016,10.6165,5.0182,9.6143
34.6000,28.1875,0.0926,0.1260,57.0016,10.6165,5.0182,9.6143
34.7000,28.1250,0.0997,0.1283,57.0040,10.6165,5.0181,9.6143
34.8000,28.1250,0.0967,0.1219,57.0016,10.6165,5.0181,9.6143
34.9000,28.1250,0.1177,0.1211,57.0016,10.6165,5.0182,9.6143
35.0000,28.1250,0.0964,0.1238,57.0016,10.6165,5.0181,9.6143
35.1000,28.1250,0.1155,0.1076,57.0016,10.6165,5.0181,9.6143
35.2000,28.1250,0.1241,0.1151,57.0040,10.6165,5.0182,9.6143
35.3000,28.1250,0.1144,0.1309,57.0040,10.6165,5.0177,9.6143
35.4000,28.1875,0.1091,0.1155,57.0016,10.6165,5.0182,9.6143
35.5000,28.1875,0.1181,0.1226,57.0016,10.6165,5.0181,9.6143
35.6000,28.1875,0.1117,0.1106,57.0040,10.6165,5.0181,9.6143
35.7000,28.1875,0.1009,0.1462,57.0016,10.6165,5.0179,9.6143
35.8000,28.1875,0.1230,0.1264,57.0016,10.6165,5.0181,9.6143
35.9000,28.1875,0.1088,0.1189,57.0016,10.6165,5.0182,9.6143
36.0000,28.1875,0.1076,0.1151,57.0016,10.6165,5.0181,9.6143
36.1000,28.1875,0.1069,0.1177,57.0040,10.6165,5.0182,9.6143
36.2000,28.1875,0.1042,0.1192,57.0040,10.6165,5.0181,9.6143
36.3000,28.1875,0.1035,0.1241,57.0016,10.6165,5.0182,9.6143
36.4000,28.1875,0.1088,0.1391,57.0016,10.6165,5.0182,9.6143
36.5000,28.1875,0.1271,0.1312,57.0040,10.6165,5.0182,9.6143
36.6000,28.1250,0.1174,0.1219,57.0040,10.6165,5.0182,9.6143
36.7000,28.1250,0.1072,0.1230,57.0016,10.6165,5.0182,9.6143
36.8000,28.1250,0.0990,0.1016,57.0040,10.6165,5.0182,9.6143
36.9000,28.1875,0.1069,0.1324,57.0016,10.6165,5.0181,9.6143
37.0000,28.1875,0.0960,0.1222,57.0016,10.6165,5.0182,9.6143
37.1000,28.1250,0.0983,0.1343,57.0040,10.6165,5.0182,9.6146
37.2000,28.1250,0.1035,0.1189,57.0040,10.6165,5.0182,9.6143
37.3000,28.1875,0.1163,0.1447,57.0016,10.6165,5.0182,9.6143
37.4000,28.1875,0.1009,0.1275,57.0016,10.6165,5.0181,9.6143
37.5000,28.1875,0.1024,0.1275,57.0040,10.6165,5.0182,9.6143
37.6000,28.1250,0.1114,0.1125,57.0040,10.6165,5.0182,9.6143
37.7000,28.1250,0.1114,0.1414,57.0016,10.6165,5.0181,9.6143
37.8000,28.1250,0.1001,0.1192,57.0040,10.6165,5.0181,9.6143
37.9000,28.1250,0.1117,0.1271,57.0016,10.6161,5.0182,9.6143
38.0000,28.1250,0.1110,0.1369,57.0016,10.6165,5.0182,9.6143
38.1000,28.1250,0.1028,0.1084,57.0040,10.6165,5.0182,9.6143
38.2000,28.1250,0.1028,0.1031,57.0016,10.6165,5.0182,9.6143
38.3000,28.1875,0.1110,0.1222,57.0040,10.6165,5.0182,9.6143
38.4000,28.1875,0.0994,0.1166,57.0016,10.6165,5.0182,9.6143
38.5000,28.1875,0.1024,0.1151,57.0040,10.6165,5.0182,9.6143
38.6000,28.1875,0.1039,0.1256,57.0040,10.6165,5.0182,9.6146
38.7000,28.1875,0.1125,0.1204,57.0016,10.6165,5.0182,9.6143
38.8000,28.1875,0.1099,0.1035,57.0016,10.6165,5.0182,9.6143
38.9000,28.1875,0.1283,0.1170,57.0016,10.6165,5.0182,9.6143
39.0000,28.1875,0.1117,0.1151,57.0040,10.6165,5.0182,9.6143
39.1000,28.1250,0.1147,0.1117,57.0016,10.6165,5.0181,9.6143
39.2000,28.1250,0.0990,0.1335,57.0040,10.6165,5.0182,9.6143
39.3000,28.1250,0.1125,0.1376,57.0016,10.6165,5.0181,9.6143
39.4000,28.1250,0.1013,0.1286,57.0016,10.6165,5.0182,9.6143
39.5000,28.1875,0.1106,0.1234,57.0040,10.6165,5.0181,9.6143
39.6000,28.1875,0.1410,0.1245,57.0040,10.6165,5.0182,9.6143
39.7000,28.1875,0.1170,0.1200,57.0040,10.6165,5.0182,9.6143
39.8000,28.1875,0.1241,0.1335,57.0016,10.6165,5.0182,9.6139
39.9000,28.1875,0.1125,0.1114,57.0040,10.6165,5.0182,9.6143
40.0000,28.1875,0.1357,0.1421,57.0016,10.6165,5.0182,9.6143
40.1000,28.1875,0.0990,0.1256,57.0016,10.6165,5.0182,9.6143
40.2000,28.1875,0.1163,0.1099,57.0016,10.6165,5.0182,9.6143
40.3000,28.1875,0.1076,0.1174,57.0040,10.6165,5.0182,9.6143
40.4000,28.1875,0.1174,0.1219,57.0016,10.6165,5.0182,9.6143
40.5000,28.1250,0.0934,0.1189,57.0016,10.6165,5.0182,9.6143
40.6000,28.1250,0.0983,0.1252,57.0040,10.6165,5.0182,9.6143
40.7000,28.1250,0.1110,0.1016,57.0016,10.6165,5.0182,9.6143
40.8000,28.1250,0.1042,0.1181,57.0040,10.6165,5.0181,9.6143
40.9000,28.1250,0.1009,0.1181,57.0016,10.6161,5.0181,9.6143
41.0000,28.1250,0.0990,0.1050,57.0016,10.6165,5.0182,9.6143
41.1000,28.1250,0.1065,0.1301,57.0016,10.6165,5.0182,9.6143
41.2000,28.1250,0.0964,0.1249,57.0040,10.6165,5.0182,9.6143
41.3000,28.1250,0.1241,0.1301,57.0016,10.6165,5.0181,9.6143
41.4000,28.1250,0.0941,0.1039,57.0016,10.6165,5.0181,9.6143
41.5000,28.1875,0.1054,0.1305,57.0040,10.6165,5.0182,9.6146
41.6000,28.1875,0.1016,0.1312,57.0016,10.6165,5.0182,9.6143
41.7000,28.1875,0.1035,0.1279,57.0040,10.6165,5.0182,9.6143
41.8000,28.1875,0.0997,0.1095,57.0016,10.6165,5.0182,9.6143
41.9000,28.1875,0.1042,0.1080,57.0016,10.6165,5.0182,9.6143
42.0000,28.1875,0.0997,0.1117,57.0016,10.6165,5.0182,9.6143
42.1000,28.1875,0.1001,0.1200,57.0040,10.6165,5.0182,9.6143
42.2000,28.1875,0.1028,0.1177,57.0040,10.6165,5.0182,9.6143
42.3000,28.1875,0.1147,0.1106,57.0016,10.6165,5.0181,9.6143
42.4000,28.1875,0.0908,0.1264,57.0016,10.6165,5.0181,9.6143
42.5000,28.1875,0.1103,0.1241,57.0016,10.6165,5.0182,9.6143
42.6000,28.1875,0.1042,0.0983,57.0016,10.6165,5.0182,9.6143
42.7000,28.1875,0.0870,0.1106,57.0016,10.6165,5.0182,9.6143
42.8000,28.1875,0.1009,0.1166,57.0016,10.6165,5.0182,9.6143
42.9000,28.1875,0.0926,0.1080,57.0016,10.6165,5.0182,9.6143
43.0000,28.1250,0.0821,0.1114,57.0016,10.6165,5.0182,9.6143
43.1000,28.1250,0.1013,0.1095,57.0016,10.6165,5.0182,9.6143
43.2000,28.1250,0.1050,0.1140,57.0016,10.6165,5.0182,9.6143
43.3000,28.1250,0.0953,0.1151,57.0016,10.6165,5.0181,9.6135
43.4000,28.1250,0.1114,0.1046,57.0016,10.6165,5.0182,9.6143
43.5000,28.1250,0.0911,0.1189,57.0016,10.6165,5.0182,9.6143
43.6000,28.1250,0.1121,0.1147,57.0016,10.6165,5.0182,9.6143
43.7000,28.1875,0.0964,0.1099,57.0016,10.6165,5.0181,9.6143
43.8000,28.1875,0.1024,0.1241,57.0016,10.6165,5.0182,9.6143
43.9000,28.1875,0.1042,0.1245,57.0040,10.6165,5.0182,9.6143
44.0000,28.1875,0.1163,0.1110,57.0016,10.6165,5.0182,9.6143
44.1000,28.1875,0.0964,0.1192,57.0016,10.6165,5.0182,9.6146
44.2000,28.1875,0.1140,0.1200,57.0016,10.6165,5.0182,9.6143
44.3000,28.1875,0.1121,0.1088,57.0016,10.6165,5.0182,9.6143
44.4000,28.1875,0.1283,0.1114,57.0016,10.6165,5.0182,9.6143
44.5000,28.1875,0.0937,0.1219,57.0016,10.6165,5.0182,9.6143
44.6000,28.1875,0.1028,0.1005,57.0040,10.6165,5.0182,9.6143
44.7000,28.1875,0.1177,0.1133,57.0016,10.6165,5.0182,9.6143
44.8000,28.1875,0.0825,0.1147,57.0016,10.6165,5.0181,9.6143
44.9000,28.1875,0.1170,0.1177,57.0016,10.6165,5.0181,9.6143
45.0000,28.1875,0.0941,0.1133,57.0016,10.6165,5.0182,9.6143
45.1000,28.1875,0.0986,0.1031,57.0040,10.6165,5.0182,9.6143
45.2000,28.1875,0.1125,0.1133,57.0016,10.6165,5.0181,9.6143
45.3000,28.1875,0.1245,0.1095,57.0040,10.6165,5.0182,9.6143
45.4000,28.1250,0.0994,0.1106,57.0016,10.6165,5.0182,9.6143
45.5000,28.1250,0.1042,0.1159,57.0016,10.6165,5.0182,9.6143
45.6000,28.1875,0.1114,0.1058,57.0040,10.6165,5.0182,9.6143
45.7000,28.1875,0.1320,0.1144,57.0016,10.6165,5.0182,9.6143
45.8000,28.1875,0.1103,0.1252,57.0040,10.6165,5.0182,9.6143
45.9000,28.1875,0.1058,0.1301,57.0016,10.6165,5.0182,9.6143
46.0000,28.1875,0.1297,0.1200,57.0016,10.6165,5.0182,9.6143
46.1000,28.1875,0.1185,0.1335,57.0016,10.6165,5.0182,9.6143
46.2000,28.1875,0.1181,0.1328,57.0016,10.6165,5.0182,9.6143
46.3000,28.1875,0.1264,0.1211,57.0016,10.6165,5.0181,9.6143
46.4000,28.1875,0.1058,0.1069,57.0016,10.6165,5.0181,9.6146
46.5000,28.1875,0.1230,0.1204,57.0040,10.6165,5.0182,9.6143
46.6000,28.1875,0.1110,0.1305,57.0016,10.6165,5.0182,9.6143
46.7000,28.1875,0.1121,0.1151,57.0016,10.6165,5.0181,9.6143
46.8000,28.1250,0.1181,0.1241,57.0016,10.6165,5.0182,9.6143
46.9000,28.1250,0.1117,0.1279,57.0016,10.6165,5.0182,9.6143
47.0000,28.1250,0.0949,0.1245,57.0016,10.6165,5.0182,9.6143
47.1000,28.1875,0.1072,0.1170,57.0040,10.6165,5.0182,9.6143
47.2000,28.1875,0.1069,0.1451,57.0016,10.6165,5.0182,9.6143
47.3000,28.1250,0.0975,0.1072,57.0016,10.6165,5.0182,9.6143
47.4000,28.1250,0.1065,0.1129,57.0016,10.6165,5.0182,9.6143
47.5000,28.1250,0.1080,0.1268,57.0016,10.6165,5.0181,9.6143
47.6000,28.1250,0.0922,0.1200,57.0016,10.6165,5.0182,9.6143
47.7000,28.1250,0.1181,0.1279,57.0016,10.6165,5.0182,9.6143
47.8000,28.1250,0.1031,0.1177,57.0016,10.6165,5.0182,9.6143
47.9000,28.1250,0.1211,0.1192,57.0016,10.6165,5.0182,9.6143
48.0000,28.1250,0.1009,0.1177,57.0016,10.6165,5.0181,9.6143
48.1000,28.1250,0.0997,0.1211,57.0040,10.6165,5.0182,9.6143
48.2000,28.1250,0.1095,0.1290,57.0016,10.6165,5.0182,9.6143
48.3000,28.1250,0.1091,0.1208,57.0016,10.6165,5.0182,9.6143
48.4000,28.1250,0.0979,0.1117,57.0016,10.6165,5.0182,9.6143
