Save File As,Default
File Name,default
Test Time,1000
Show Relative Dose,FALSE
Calibration Factor,1.0
Temperature Correction,0.0
Reference diff Voltage,1000.0
Integrator Mode,TRUE
Integration Time,160
Reset Time,500
Facility,Blue Physics
Investigator,Marcos
Source,Light
Brand,Elekta
Particles,Photons
Energy,6
Dose Rate,300
Gantry,0
Collimator,0
Couch,0
Field Size X1,5.0
Field Size X2,5.0
Field Size Y1,6.4
Field Size Y2,5.0
Ion Chamber,199.5
Setup,SSD
Distance,100
MU,100
PS,57000
Transducer Type,MPPC S13360-1325CS
Sensor Type,Fiber
Sensor Size,3
Fiber Diameter,0.25
Fiber Length,99
Sensor Position X,0.0
Sensor Position Y,0.0
Sensor Position Z,0.0
Reference Fiber Diameter,0.25
Reference Fiber Length,99
Comments,Test
time,temp,ch0,ch1,PS,-12V,5V,10.58V
663.3000,26.3750,-0.0158,-0.0188,57.0089,10.6256,5.0188,9.6139
663.4000,26.3750,-0.0105,-0.0143,57.0064,10.6260,5.0188,9.6139
663.5000,26.3125,-0.0101,-0.0041,57.0064,10.6260,5.0188,9.6135
663.6000,26.3125,-0.0146,-0.0068,57.0089,10.6260,5.0188,9.6139
663.7000,26.3750,-0.0041,-0.0124,57.0089,10.6256,5.0188,9.6139
663.8000,26.3750,0.0000,-0.0135,57.0064,10.6256,5.0188,9.6139
663.9000,26.3750,0.0019,-0.0229,57.0064,10.6256,5.0188,9.6139
664.0000,26.3750,0.0037,-0.0150,57.0089,10.6260,5.0188,9.6139
664.1000,26.3750,0.0094,-0.0068,57.0064,10.6260,5.0188,9.6139
664.2000,26.3125,0.0109,-0.0026,57.0089,10.6260,5.0188,9.6139
664.3000,26.3125,0.0176,-0.0052,57.0089,10.6260,5.0188,9.6139
664.4000,26.3125,0.0034,-0.0041,57.0089,10.6260,5.0188,9.6139
664.5000,26.3125,0.0034,0.0086,57.0064,10.6256,5.0188,9.6139
664.6000,26.3125,0.0094,-0.0300,57.0089,10.6260,5.0188,9.6139
664.7000,26.3125,0.0090,0.0041,57.0064,10.6260,5.0188,9.6135
664.8000,26.3125,0.0049,-0.0064,57.0089,10.6256,5.0188,9.6139
664.9000,26.3125,0.0034,-0.0127,57.0089,10.6260,5.0188,9.6139
665.0000,26.3750,-0.0034,-0.0094,57.0064,10.6256,5.0188,9.6135
665.1000,26.3750,0.0060,-0.0086,57.0089,10.6256,5.0188,9.6139
665.2000,26.3750,0.0154,0.0082,57.0089,10.6256,5.0188,9.6139
665.3000,26.3750,0.0094,-0.0082,57.0064,10.6256,5.0188,9.6139
665.4000,26.3750,0.0079,-0.0026,57.0089,10.6260,5.0188,9.6139
665.5000,26.3750,0.0071,-0.0161,57.0064,10.6260,5.0188,9.6139
665.6000,26.3750,0.0011,-0.0037,57.0064,10.6256,5.0188,9.6139
665.7000,26.3750,-0.0026,-0.0191,57.0064,10.6260,5.0188,9.6139
665.8000,26.3750,-0.0056,0.0030,57.0089,10.6260,5.0188,9.6139
665.9000,26.3125,0.0229,-0.0124,57.0064,10.6256,5.0188,9.6139
666.0000,26.3125,0.0075,0.0127,57.0089,10.6260,5.0188,9.6139
666.1000,26.3125,-0.0165,0.0037,57.0089,10.6260,5.0188,9.6139
666.2000,26.3125,0.0131,-0.0150,57.0064,10.6256,5.0188,9.6139
666.3000,26.3125,0.0139,-0.0030,57.0064,10.6256,5.0188,9.6139
666.4000,26.3125,0.0004,-0.0086,57.0064,10.6260,5.0188,9.6139
666.5000,26.3125,-0.0004,-0.0131,57.0089,10.6256,5.0188,9.6139
666.6000,26.3125,0.0034,0.0049,57.0064,10.6260,5.0188,9.6139
666.7000,26.3125,0.0176,-0.0045,57.0089,10.6256,5.0188,9.6139
666.8000,26.3125,0.0113,0.0079,57.0089,10.6260,5.0188,9.6135
666.9000,26.3125,0.0082,-0.0165,57.0089,10.6260,5.0188,9.6139
667.0000,26.3125,-0.0079,0.0026,57.0064,10.6256,5.0188,9.6135
667.1000,26.3750,0.0052,-0.0217,57.0089,10.6260,5.0188,9.6139
667.2000,26.3750,0.0199,-0.0139,57.0064,10.6256,5.0188,9.6139
667.3000,26.3750,-0.0101,-0.0086,57.0064,10.6260,5.0188,9.6139
667.4000,26.3750,-0.0143,-0.0075,57.0064,10.6256,5.0186,9.6139
667.5000,26.3750,-0.0056,-0.0161,57.0089,10.6256,5.0188,9.6139
667.6000,26.3125,0.0045,-0.0251,57.0089,10.6260,5.0188,9.6139
667.7000,26.3125,0.0030,-0.0090,57.0089,10.6256,5.0188,9.6135
667.8000,26.3125,0.0098,-0.0292,57.0064,10.6256,5.0188,9.6135
667.9000,26.3125,0.0079,-0.0428,57.0064,10.6256,5.0188,9.6139
668.0000,26.3125,0.0116,-0.0251,57.0089,10.6256,5.0188,9.6139
668.1000,26.3125,-0.0154,-0.0105,57.0064,10.6256,5.0188,9.6139
668.2000,26.3125,0.0094,-0.0131,57.0064,10.6256,5.0182,9.6139
668.3000,26.3125,0.0068,-0.0131,57.0089,10.6260,5.0188,9.6139
668.4000,26.3750,-0.0056,-0.0229,57.0089,10.6256,5.0188,9.6135
668.5000,26.3750,0.0056,-0.0127,57.0089,10.6256,5.0188,9.6139
668.6000,26.3750,0.0101,-0.0158,57.0064,10.6256,5.0188,9.6139
668.7000,26.3750,-0.0113,-0.0086,57.0089,10.6256,5.0190,9.6139
668.8000,26.3125,0.0071,-0.0075,57.0064,10.6256,5.0188,9.6135
668.9000,26.3125,0.0195,-0.0221,57.0064,10.6256,5.0190,9.6139
669.0000,26.3125,-0.0079,-0.0116,57.0064,10.6256,5.0188,9.6139
669.1000,26.3750,0.0113,-0.0165,57.0064,10.6256,5.0188,9.6139
669.2000,26.3750,0.0034,0.0037,57.0064,10.6256,5.0188,9.6139
669.3000,26.3125,0.0037,0.0056,57.0064,10.6256,5.0188,9.6139
669.4000,26.3125,0.0082,-0.0229,57.0064,10.6256,5.0188,9.6139
669.5000,26.3125,0.0030,-0.0247,57.0064,10.6260,5.0188,9.6139
669.6000,26.3750,0.0011,-0.0214,57.0064,10.6260,5.0188,9.6135
669.7000,26.3750,-0.0090,-0.0176,57.0064,10.6260,5.0188,9.6139
669.8000,26.3750,0.0030,-0.0165,57.0089,10.6260,5.0188,9.6139
669.9000,26.3750,0.0139,-0.0004,57.0089,10.6260,5.0188,9.6139
670.0000,26.3750,0.0146,-0.0094,57.0064,10.6260,5.0188,9.6139
670.1000,26.3750,-0.0127,-0.0127,57.0064,10.6256,5.0188,9.6135
670.2000,26.3750,0.0090,-0.0037,57.0064,10.6256,5.0188,9.6139
670.3000,26.3750,-0.0098,-0.0236,57.0089,10.6256,5.0188,9.6139
670.4000,26.3750,-0.0008,-0.0180,57.0089,10.6256,5.0188,9.6139
670.5000,26.3750,0.0000,-0.0146,57.0089,10.6256,5.0188,9.6135
670.6000,26.3750,-0.0056,-0.0082,57.0064,10.6260,5.0188,9.6139
670.7000,26.3750,-0.0056,-0.0105,57.0064,10.6260,5.0188,9.6139
670.8000,26.3750,0.0143,-0.0004,57.0064,10.6256,5.0188,9.6139
670.9000,26.3750,0.0191,-0.0082,57.0089,10.6256,5.0188,9.6139
671.0000,26.3750,0.0154,-0.0146,57.0064,10.6260,5.0188,9.6139
671.1000,26.3750,0.0105,-0.0139,57.0089,10.6260,5.0188,9.6139
671.2000,26.3750,0.0068,-0.0120,57.0064,10.6256,5.0188,9.6139
671.3000,26.3750,-0.0026,-0.0094,57.0089,10.6260,5.0188,9.6139
671.4000,26.3750,0.0206,-0.0105,57.0089,10.6260,5.0188,9.6135
671.5000,26.3125,0.0165,0.0004,57.0064,10.6260,5.0188,9.6139
671.6000,26.3125,0.0000,-0.0004,57.0089,10.6260,5.0188,9.6135
671.7000,26.3125,0.0004,-0.0049,57.0089,10.6256,5.0188,9.6135
671.8000,26.3750,-0.0124,-0.0184,57.0089,10.6256,5.0188,9.6139
671.9000,26.3750,0.0180,0.0056,57.0064,10.6256,5.0188,9.6135
672.0000,26.3125,-0.0131,-0.0300,57.0089,10.6260,5.0188,9.6139
672.1000,26.3125,-0.0008,-0.0045,57.0089,10.6260,5.0188,9.6135
672.2000,26.3125,-0.0064,-0.0188,57.0064,10.6256,5.0188,9.6135
672.3000,26.3125,0.0169,-0.0172,57.0089,10.6256,5.0188,9.6139
672.4000,26.3125,-0.0113,-0.0026,57.0064,10.6256,5.0188,9.6139
672.5000,26.3125,-0.0064,0.0127,57.0089,10.6256,5.0188,9.6139
672.6000,26.3125,-0.0004,-0.0135,57.0064,10.6256,5.0188,9.6139
672.7000,26.3125,-0.0037,-0.0041,57.0064,10.6260,5.0188,9.6139
672.8000,26.3125,0.0019,-0.0086,57.0064,10.6256,5.0186,9.6139
672.9000,26.3125,0.0086,-0.0116,57.0064,10.6256,5.0188,9.6139
673.0000,26.3125,-0.0169,-0.0154,57.0089,10.6256,5.0188,9.6139
673.1000,26.3125,-0.0146,-0.0188,57.0064,10.6260,5.0188,9.6135
673.2000,26.3750,-0.0180,-0.0098,57.0064,10.6260,5.0188,9.6139
673.3000,26.3750,0.0034,-0.0229,57.0064,10.6260,5.0188,9.6139
673.4000,26.3750,-0.0113,-0.0341,57.0064,10.6256,5.0188,9.6135
673.5000,26.3750,-0.0034,-0.0221,57.0089,10.6256,5.0188,9.6139
673.6000,26.3750,-0.0180,-0.0098,57.0064,10.6260,5.0188,9.6135
673.7000,26.3750,-0.0019,-0.0236,57.0064,10.6256,5.0188,9.6139
673.8000,26.3750,-0.0090,-0.0188,57.0089,10.6256,5.0188,9.6139
673.9000,26.3750,-0.0146,-0.0188,57.0064,10.6256,5.0188,9.6139
674.0000,26.3750,-0.0098,-0.0229,57.0064,10.6260,5.0188,9.6139
674.1000,26.3750,-0.0060,-0.0214,57.0064,10.6260,5.0188,9.6139
674.2000,26.3750,-0.0098,-0.0165,57.0064,10.6260,5.0188,9.6139
674.3000,26.3750,-0.0015,-0.0353,57.0064,10.6256,5.0188,9.6135
674.4000,26.3750,-0.0098,-0.0143,57.0089,10.6256,5.0188,9.6139
674.5000,26.3750,-0.0034,-0.0206,57.0064,10.6260,5.0188,9.6139
674.6000,26.3750,-0.0075,-0.0225,57.0064,10.6260,5.0188,9.6139
674.7000,26.3750,-0.0079,-0.0079,57.0064,10.6260,5.0188,9.6139
674.8000,26.3750,-0.0262,-0.0068,57.0064,10.6256,5.0188,9.6139
674.9000,26.3750,0.0045,-0.0217,57.0089,10.6260,5.0190,9.6139
675.0000,26.3750,-0.0105,-0.0367,57.0064,10.6260,5.0188,9.6139
675.1000,26.3750,-0.0116,-0.0180,57.0064,10.6256,5.0188,9.6139
675.2000,26.3125,-0.0022,-0.0184,57.0089,10.6256,5.0188,9.6139
675.3000,26.3125,-0.0094,-0.0229,57.0064,10.6260,5.0188,9.6139
675.4000,26.3125,-0.0098,-0.0176,57.0064,10.6260,5.0188,9.6139
675.5000,26.3125,0.0045,-0.0116,57.0064,10.6260,5.0188,9.6135
675.6000,26.3125,0.0000,-0.0349,57.0089,10.6256,5.0188,9.6139
675.7000,26.3750,-0.0094,-0.0244,57.0064,10.6256,5.0188,9.6139
675.8000,26.3750,-0.0041,-0.0026,57.0089,10.6256,5.0188,9.6139
675.9000,26.3125,0.0300,-0.0079,57.0064,10.6260,5.0188,9.6139
676.0000,26.3125,0.0045,-0.0056,57.0089,10.6256,5.0188,9.6135
676.1000,26.3125,-0.0105,-0.0109,57.0089,10.6260,5.0188,9.6139
676.2000,26.3125,0.0113,-0.0086,57.0064,10.6260,5.0188,9.6139
676.3000,26.3125,0.0188,-0.0022,57.0089,10.6260,5.0188,9.6139
676.4000,26.3750,0.0075,-0.0367,57.0064,10.6260,5.0188,9.6139
676.5000,26.3750,-0.0015,-0.0259,57.0064,10.6260,5.0188,9.6139
676.6000,26.3750,-0.0045,-0.0101,57.0064,10.6260,5.0188,9.6139
676.7000,26.3750,0.0124,-0.0188,57.0064,10.6256,5.0188,9.6135
676.8000,26.3750,0.0135,-0.0127,57.0064,10.6260,5.0188,9.6139
676.9000,26.3750,-0.0022,-0.0131,57.0064,10.6256,5.0188,9.6139
677.0000,26.3750,0.0082,-0.0052,57.0064,10.6260,5.0188,9.6139
677.1000,26.3750,-0.0019,-0.0135,57.0089,10.6256,5.0188,9.6135
677.2000,26.3750,0.0120,-0.0045,57.0064,10.6260,5.0188,9.6139
677.3000,26.3750,0.0060,-0.0203,57.0064,10.6260,5.0188,9.6139
677.4000,26.3750,0.0000,-0.0105,57.0064,10.6256,5.0188,9.6139
677.5000,26.3750,0.0150,0.0008,57.0064,10.6256,5.0188,9.6139
677.6000,26.3750,0.0082,-0.0052,57.0089,10.6260,5.0188,9.6139
677.7000,26.3750,0.0068,-0.0124,57.0089,10.6256,5.0188,9.6135
677.8000,26.3750,0.0019,-0.0172,57.0089,10.6256,5.0181,9.6135
677.9000,26.3750,0.0004,-0.0034,57.0064,10.6260,5.0188,9.6139
678.0000,26.3750,0.0019,-0.0011,57.0089,10.6260,5.0188,9.6139
678.1000,26.3750,0.0068,-0.0105,57.0064,10.6260,5.0188,9.6139
678.2000,26.3750,-0.0075,-0.0109,57.0089,10.6260,5.0188,9.6139
678.3000,26.3750,0.0037,-0.0188,57.0064,10.6256,5.0188,9.6139
678.4000,26.3750,-0.0037,0.0075,57.0064,10.6260,5.0188,9.6139
678.5000,26.3750,-0.0203,-0.0082,57.0064,10.6260,5.0190,9.6139
678.6000,26.3750,0.0060,-0.0184,57.0064,10.6260,5.0188,9.6139
678.7000,26.3750,-0.0146,-0.0041,57.0064,10.6260,5.0188,9.6139
678.8000,26.3750,0.0172,-0.0082,57.0089,10.6260,5.0188,9.6139
678.9000,26.3750,0.0071,-0.0251,57.0064,10.6260,5.0188,9.6139
679.0000,26.3750,0.0127,-0.0105,57.0064,10.6260,5.0188,9.6139
679.1000,26.3750,-0.0030,-0.0165,57.0064,10.6256,5.0188,9.6139
679.2000,26.3750,0.0000,-0.0127,57.0089,10.6260,5.0188,9.6139
679.3000,26.3750,-0.0045,-0.0026,57.0064,10.6260,5.0188,9.6139
679.4000,26.3750,0.0071,-0.0004,57.0089,10.6256,5.0188,9.6139
679.5000,26.3125,0.0240,-0.0210,57.0064,10.6260,5.0188,9.6139
679.6000,26.3125,0.0086,-0.0060,57.0089,10.6256,5.0188,9.6139
679.7000,26.3125,0.0045,-0.0075,57.0089,10.6256,5.0188,9.6135
679.8000,26.3750,-0.0056,-0.0094,57.0064,10.6260,5.0186,9.6135
679.9000,26.3750,-0.0184,-0.0131,57.0064,10.6260,5.0188,9.6139
680.0000,26.3750,0.0135,-0.0150,57.0064,10.6260,5.0188,9.6139
680.1000,26.3750,0.0120,-0.0139,57.0089,10.6256,5.0188,9.6139
680.2000,26.3750,-0.0019,-0.0086,57.0089,10.6256,5.0188,9.6139
680.3000,26.3750,-0.0094,-0.0022,57.0089,10.6256,5.0188,9.6139
680.4000,26.3750,0.0049,-0.0045,57.0089,10.6260,5.0188,9.6139
680.5000,26.3125,-0.0015,-0.0233,57.0089,10.6260,5.0188,9.6139
680.6000,26.3125,-0.0034,-0.0146,57.0089,10.6256,5.0188,9.6139
680.7000,26.3125,-0.0026,0.0004,57.0064,10.6256,5.0188,9.6135
680.8000,26.3125,0.0037,0.0015,57.0064,10.6260,5.0188,9.6135
680.9000,26.3125,0.0079,0.0000,57.0064,10.6260,5.0188,9.6135
681.0000,26.3750,0.0116,0.0090,57.0064,10.6256,5.0188,9.6139
681.1000,26.3750,0.0064,-0.0098,57.0089,10.6260,5.0188,9.6139
681.2000,26.3750,0.0022,-0.0143,57.0089,10.6260,5.0188,9.6139
681.3000,26.3750,0.0098,-0.0244,57.0089,10.6260,5.0188,9.6135
681.4000,26.3750,0.0146,-0.0082,57.0064,10.6256,5.0188,9.6135
681.5000,26.3750,-0.0090,-0.0101,57.0064,10.6256,5.0188,9.6139
681.6000,26.3750,0.0135,-0.0079,57.0089,10.6260,5.0188,9.6139
681.7000,26.3750,0.0124,-0.0037,57.0089,10.6260,5.0188,9.6139
681.8000,26.3750,0.0052,0.0049,57.0089,10.6256,5.0188,9.6139
681.9000,26.3750,0.0101,-0.0068,57.0064,10.6256,5.0188,9.6139
682.0000,26.3750,0.0015,-0.0008,57.0089,10.6260,5.0188,9.6139
682.1000,26.3750,0.0090,-0.0150,57.0064,10.6256,5.0188,9.6135
682.2000,26.3750,0.0210,-0.0176,57.0064,10.6260,5.0188,9.6139
682.3000,26.3750,-0.0030,0.0019,57.0064,10.6260,5.0188,9.6139
682.4000,26.3750,-0.0056,0.0052,57.0089,10.6260,5.0188,9.6139
682.5000,26.3125,0.0004,-0.0079,57.0064,10.6260,5.0188,9.6139
682.6000,26.3125,0.0075,-0.0026,57.0064,10.6256,5.0188,9.6139
682.7000,26.3750,-0.0015,-0.0075,57.0064,10.6260,5.0188,9.6139
682.8000,26.3750,-0.0034,0.0049,57.0064,10.6260,5.0188,9.6139
682.9000,26.3750,-0.0150,-0.0214,57.0089,10.6260,5.0188,9.6139
683.0000,26.3750,-0.0105,-0.0210,57.0064,10.6260,5.0188,9.6139
683.1000,26.3750,0.0026,-0.0247,57.0089,10.6260,5.0188,9.6139
683.2000,26.3125,0.0150,-0.0060,57.0064,10.6256,5.0184,9.6135
683.3000,26.3125,0.0034,-0.0251,57.0064,10.6260,5.0188,9.6139
683.4000,26.3750,0.0105,-0.0071,57.0064,10.6260,5.0188,9.6139
683.5000,26.3750,0.0184,-0.0064,57.0089,10.6260,5.0188,9.6135
683.6000,26.3750,0.0143,-0.0086,57.0064,10.6260,5.0188,9.6139
683.7000,26.3750,0.0259,-0.0015,57.0089,10.6260,5.0188,9.6135
683.8000,26.3750,0.0386,-0.0075,57.0064,10.6260,5.0188,9.6139
683.9000,26.3750,0.0454,-0.0079,57.0089,10.6256,5.0188,9.6139
684.0000,26.3750,0.0311,-0.0161,57.0064,10.6256,5.0188,9.6139
684.1000,26.3750,0.0334,-0.0150,57.0064,10.6256,5.0188,9.6139
684.2000,26.3750,0.0221,-0.0011,57.0089,10.6256,5.0184,9.6135
684.3000,26.3750,0.0139,-0.0131,57.0089,10.6256,5.0188,9.6139
684.4000,26.3750,0.0199,-0.0116,57.0089,10.6260,5.0188,9.6139
684.5000,26.3750,0.0139,-0.0229,57.0064,10.6260,5.0188,9.6139
684.6000,26.3750,0.0139,-0.0165,57.0089,10.6256,5.0188,9.6139
684.7000,26.3750,0.0172,-0.0127,57.0064,10.6252,5.0188,9.6139
684.8000,26.3750,0.0037,0.0011,57.0064,10.6256,5.0188,9.6139
684.9000,26.3750,0.0304,-0.0008,57.0064,10.6256,5.0188,9.6139
685.0000,26.3750,0.0247,-0.0019,57.0089,10.6260,5.0188,9.6135
685.1000,26.3750,0.0334,-0.0188,57.0089,10.6256,5.0188,9.6139
685.2000,26.3750,0.0364,-0.0113,57.0064,10.6256,5.0188,9.6139
685.3000,26.3750,0.0394,-0.0105,57.0064,10.6256,5.0188,9.6139
685.4000,26.3750,0.0338,-0.0203,57.0064,10.6260,5.0188,9.6139
685.5000,26.3750,0.0247,-0.0176,57.0064,10.6256,5.0188,9.6135
685.6000,26.3750,0.0169,-0.0341,57.0089,10.6256,5.0188,9.6139
685.7000,26.3750,0.0304,-0.0116,57.0089,10.6256,5.0188,9.6139
685.8000,26.3750,0.0195,-0.0247,57.0064,10.6256,5.0188,9.6139
685.9000,26.3750,0.0397,-0.0255,57.0064,10.6256,5.0188,9.6139
686.0000,26.3750,0.0416,-0.0184,57.0064,10.6256,5.0188,9.6139
686.1000,26.3750,0.0229,-0.0052,57.0089,10.6256,5.0188,9.6139
686.2000,26.3750,0.0090,0.0022,57.0064,10.6256,5.0188,9.6139
686.3000,26.3750,0.0150,-0.0154,57.0064,10.6256,5.0188,9.6139
686.4000,26.3750,0.0154,-0.0094,57.0064,10.6256,5.0188,9.6135
686.5000,26.3750,0.0206,-0.0068,57.0064,10.6256,5.0190,9.6139
686.6000,26.3750,0.0056,0.0052,57.0064,10.6256,5.0190,9.6139
686.7000,26.3750,0.0251,0.0008,57.0064,10.6256,5.0188,9.6139
686.8000,26.3750,0.0116,-0.0195,57.0089,10.6256,5.0188,9.6139
686.9000,26.3750,0.0244,-0.0259,57.0089,10.6256,5.0188,9.6139
687.0000,26.3750,0.0338,-0.0082,57.0064,10.6256,5.0188,9.6139
687.1000,26.3750,0.0390,-0.0015,57.0064,10.6256,5.0186,9.6139
687.2000,26.3750,0.0289,0.0004,57.0064,10.6256,5.0188,9.6139
687.3000,26.3750,0.0206,-0.0022,57.0064,10.6256,5.0188,9.6139
687.4000,26.3750,0.0015,-0.0015,57.0089,10.6256,5.0188,9.6135
687.5000,26.3750,0.0176,-0.0150,57.0064,10.6256,5.0186,9.6139
687.6000,26.3750,0.0371,0.0004,57.0064,10.6256,5.0188,9.6135
687.7000,26.3750,0.0240,-0.0120,57.0089,10.6256,5.0188,9.6139
687.8000,26.3750,0.0334,-0.0098,57.0064,10.6256,5.0186,9.6139
687.9000,26.3750,0.0251,-0.0064,57.0064,10.6256,5.0188,9.6139
688.0000,26.3750,0.0240,-0.0008,57.0064,10.6256,5.0184,9.6139
688.1000,26.3750,0.0341,-0.0184,57.0089,10.6260,5.0188,9.6139
688.2000,26.3750,0.0139,-0.0124,57.0089,10.6260,5.0188,9.6135
688.3000,26.4375,0.0334,-0.0210,57.0089,10.6260,5.0186,9.6139
688.4000,26.4375,0.0203,0.0064,57.0064,10.6256,5.0188,9.6139
688.5000,26.3750,0.0240,-0.0229,57.0064,10.6256,5.0188,9.6139
688.6000,26.3750,0.0472,-0.0176,57.0064,10.6256,5.0188,9.6139
688.7000,26.3750,0.0191,-0.0135,57.0064,10.6260,5.0188,9.6139
688.8000,26.3750,0.0326,-0.0034,57.0064,10.6256,5.0188,9.6139
688.9000,26.3750,0.0353,-0.0116,57.0089,10.6256,5.0188,9.6139
689.0000,26.3750,0.0510,-0.0037,57.0064,10.6256,5.0188,9.6135
689.1000,26.3750,0.0338,-0.0127,57.0089,10.6256,5.0188,9.6139
689.2000,26.3750,0.0476,-0.0199,57.0064,10.6256,5.0188,9.6139
689.3000,26.3750,0.0446,-0.0037,57.0089,10.6260,5.0188,9.6139
689.4000,26.3750,0.0101,-0.0172,57.0089,10.6256,5.0188,9.6139
689.5000,26.3750,0.0079,-0.0041,57.0064,10.6256,5.0188,9.6139
689.6000,26.3750,0.0262,-0.0030,57.0064,10.6256,5.0188,9.6139
689.7000,26.3750,0.0094,-0.0244,57.0064,10.6256,5.0188,9.6139
689.8000,26.3750,0.0150,-0.0109,57.0064,10.6256,5.0188,9.6139
689.9000,26.3750,-0.0004,-0.0011,57.0064,10.6256,5.0188,9.6139
690.0000,26.3750,0.0143,-0.0188,57.0064,10.6256,5.0188,9.6139
690.1000,26.3750,0.0304,-0.0289,57.0089,10.6256,5.0188,9.6135
690.2000,26.3750,0.0071,-0.0143,57.0064,10.6256,5.0188,9.6139
690.3000,26.3750,0.0439,0.0004,57.0064,10.6256,5.0188,9.6139
690.4000,26.3750,0.0120,-0.0127,57.0064,10.6256,5.0188,9.6139
690.5000,26.3750,0.0191,-0.0172,57.0089,10.6260,5.0188,9.6139
690.6000,26.3750,0.0413,0.0022,57.0064,10.6256,5.0188,9.6135
690.7000,26.3750,0.0259,-0.0105,57.0064,10.6256,5.0188,9.6135
690.8000,26.3750,0.0278,-0.0124,57.0064,10.6256,5.0188,9.6135
690.9000,26.3750,0.0195,-0.0199,57.0064,10.6256,5.0188,9.6139
691.0000,26.3750,0.0229,-0.0090,57.0064,10.6256,5.0188,9.6139
691.1000,26.3750,0.0191,-0.0296,57.0089,10.6256,5.0188,9.6139
691.2000,26.3750,0.0304,-0.0113,57.0064,10.6256,5.0181,9.6139
691.3000,26.3750,0.0161,-0.0278,57.0089,10.6256,5.0188,9.6135
691.4000,26.3750,0.0229,-0.0124,57.0064,10.6256,5.0188,9.6139
691.5000,26.4375,0.0518,-0.0206,57.0064,10.6256,5.0188,9.6139
691.6000,26.4375,0.0300,-0.0071,57.0064,10.6256,5.0188,9.6139
691.7000,26.3750,0.0349,-0.0266,57.0064,10.6256,5.0188,9.6139
691.8000,26.3750,0.0199,-0.0322,57.0064,10.6260,5.0188,9.6139
691.9000,26.3750,0.0266,-0.0120,57.0064,10.6256,5.0188,9.6135
692.0000,26.3750,0.0281,-0.0165,57.0064,10.6256,5.0188,9.6139
692.1000,26.3750,0.0251,-0.0131,57.0064,10.6256,5.0188,9.6135
692.2000,26.3750,0.0274,-0.0349,57.0064,10.6256,5.0188,9.6139
692.3000,26.3750,0.0158,0.0000,57.0064,10.6256,5.0188,9.6139
692.4000,26.4375,0.0165,-0.0270,57.0064,10.6256,5.0188,9.6139
692.5000,26.4375,0.0247,-0.0131,57.0064,10.6256,5.0188,9.6139
692.6000,26.4375,0.0041,-0.0296,57.0089,10.6256,5.0188,9.6139
692.7000,26.3750,0.0105,-0.0281,57.0064,10.6256,5.0188,9.6139
692.8000,26.3750,0.0131,-0.0082,57.0064,10.6260,5.0188,9.6139
692.9000,26.3750,0.0214,-0.0244,57.0064,10.6256,5.0188,9.6139
693.0000,26.3750,0.0296,-0.0090,57.0089,10.6256,5.0188,9.6139
693.1000,26.3750,-0.0022,-0.0120,57.0064,10.6260,5.0188,9.6139
693.2000,26.3750,0.0094,-0.0274,57.0064,10.6260,5.0188,9.6139
693.3000,26.3750,0.0041,-0.0124,57.0064,10.6260,5.0188,9.6139
693.4000,26.4375,0.0158,-0.0221,57.0064,10.6256,5.0188,9.6139
693.5000,26.4375,0.0364,-0.0143,57.0064,10.6260,5.0188,9.6135
693.6000,26.4375,0.0300,-0.0056,57.0089,10.6260,5.0186,9.6135
693.7000,26.3750,0.0188,-0.0052,57.0064,10.6260,5.0188,9.6135
693.8000,26.3750,0.0109,-0.0270,57.0089,10.6256,5.0188,9.6139
693.9000,26.3750,0.0135,-0.0270,57.0064,10.6256,5.0188,9.6139
694.0000,26.3750,0.0217,-0.0143,57.0064,10.6256,5.0188,9.6139
694.1000,26.4375,0.0131,-0.0060,57.0064,10.6256,5.0188,9.6139
694.2000,26.4375,0.0203,-0.0082,57.0064,10.6260,5.0188,9.6139
694.3000,26.4375,0.0360,-0.0008,57.0089,10.6260,5.0188,9.6135
694.4000,26.3750,0.0210,-0.0060,57.0089,10.6256,5.0188,9.6139
694.5000,26.3750,0.0360,0.0004,57.0064,10.6260,5.0188,9.6139
694.6000,26.3750,0.0154,0.0026,57.0064,10.6260,5.0188,9.6139
694.7000,26.3750,0.0420,-0.0015,57.0064,10.6256,5.0188,9.6139
694.8000,26.3750,0.0390,0.0109,57.0064,10.6256,5.0188,9.6139
694.9000,26.3750,0.0244,-0.0008,57.0064,10.6256,5.0188,9.6135
695.0000,26.3750,0.0270,-0.0105,57.0064,10.6256,5.0188,9.6135
695.1000,26.3750,0.0353,-0.0075,57.0064,10.6256,5.0188,9.6139
695.2000,26.3750,0.0285,-0.0082,57.0064,10.6256,5.0188,9.6139
695.3000,26.3750,0.0322,0.0037,57.0089,10.6256,5.0188,9.6139
695.4000,26.3750,0.0214,-0.0052,57.0089,10.6256,5.0188,9.6139
695.5000,26.3750,0.0101,-0.0109,57.0064,10.6256,5.0186,9.6139
695.6000,26.3750,0.0105,-0.0158,57.0089,10.6260,5.0188,9.6139
695.7000,26.3750,0.0030,-0.0034,57.0064,10.6256,5.0188,9.6135
695.8000,26.4375,0.0015,-0.0015,57.0064,10.6256,5.0188,9.6139
695.9000,26.4375,0.0397,0.0034,57.0064,10.6256,5.0188,9.6139
696.0000,26.4375,0.0326,-0.0154,57.0089,10.6256,5.0188,9.6139
696.1000,26.3750,0.0090,-0.0195,57.0089,10.6256,5.0188,9.6139
